id	minute	city	visit_times
21609	131	浙江省	551
21610	956	海南省	9
21611	591	全球	7
21612	247	黑龙江省	33
21613	957	海南省	10
21614	594	河北省	131
21615	249	福建省	95
21616	959	安徽省	36
21617	600	上海市	563
21618	373	新疆维吾尔自治区	7
21619	662	新疆维吾尔自治区	16
21620	1249	宁夏回族自治区	3
21621	667	贵州省	42
21622	764	广东省	1279
21623	1254	湖北省	20
21624	730	吉林省	80
21625	764	青海省	2
21626	770	福建省	272
21627	1258	湖南省	19
21628	835	云南省	26
21629	1258	山东省	15
21630	839	甘肃省	23
21631	879	海南省	14
21632	1271	山西省	20
21633	1213	江西省	3
21634	1214	内蒙古自治区	22
21635	1275	新疆维吾尔自治区	1
21636	1229	新疆维吾尔自治区	3
21637	1279	河南省	14
21638	1233	福建省	19
21639	1315	天津市	8
21640	45	云南省	37
21641	1319	云南省	3
21642	53	云南省	29
21643	1320	山西省	6
21644	902	黑龙江省	26
21645	1009	湖北省	43
21646	1333	新疆维吾尔自治区	1
21647	1010	内蒙古自治区	7
21648	988	重庆市	39
21649	1344	江苏省	19
21650	990	全球 	100
21651	1011	贵州省	1
21652	13	江苏省	78
21653	1015	广东省	276
21654	1028	甘肃省	2
21655	1032	上海市	74
21656	1036	广东省	417
21657	14	湖南省	11
21658	992	山东省	23
21659	17	江苏省	69
21660	1128	山东省	19
21661	996	天津市	14
21662	17	云南省	4
21663	165	青海省	3
21664	997	青海省	1
21665	170	全球	2
21666	26	内蒙古自治区	39
21667	999	广东省	405
21668	229	河北省	157
21669	30	河北省	102
21670	1000	新疆维吾尔自治区	8
21671	311	山东省	158
21672	33	福建省	108
21673	1001	湖北省	57
21674	313	陕西省	185
21675	205	贵州省	96
21676	1003	福建省	86
21677	319	安徽省	70
21678	295	海南省	10
21679	1077	吉林省	7
21680	319	重庆市	71
21681	302	江西省	217
21682	1080	吉林省	5
21683	323	内蒙古自治区	19
21684	305	甘肃省	7
21685	392	吉林省	96
21686	1080	山西省	20
21687	463	全球 	207
21688	754	河南省	334
21689	1084	重庆市	13
21690	463	安徽省	166
21691	777	山东省	243
21692	778	全球	3
21693	911	青海省	4
21694	912	吉林省	30
21695	913	全球	2
21696	1386	浙江省	54
21697	914	河南省	97
21698	467	内蒙古自治区	25
21699	924	北京市	503
21700	1390	广东省	108
21701	468	安徽省	169
21702	925	上海市	239
21703	1392	广东省	123
21704	471	重庆市	169
21705	926	上海市	423
21706	1403	湖南省	11
21707	529	云南省	68
21708	1407	浙江省	38
21709	530	海南省	34
21710	1410	新疆维吾尔自治区	1
21711	1015	河南省	38
21712	1411	四川省	16
21713	1016	浙江省	86
21714	106	全球	6
21715	1024	广东省	215
21716	188	重庆市	108
21717	1025	江西省	10
21718	195	青海省	2
21719	551	北京市	1323
21720	574	河南省	386
21721	555	上海市	593
21722	576	北京市	1066
21723	555	福建省	298
21724	588	青海省	3
21725	609	云南省	24
21726	671	北京市	812
21727	614	湖南省	92
21728	673	北京市	829
21729	615	山东省	206
21730	678	四川省	270
21731	83	甘肃省	11
21732	1126	内蒙古自治区	27
21733	85	河南省	323
21734	1127	云南省	2
21735	280	上海市	337
21736	1132	河南省	13
21737	280	江苏省	281
21738	1135	海南省	2
21739	291	河南省	120
21740	166	海南省	22
21741	168	福建省	346
21742	520	江西省	175
21743	172	山西省	78
21744	592	广东省	1286
21745	172	全球	34
21746	594	河南省	258
21747	173	北京市	758
21748	596	广东省	1287
21749	311	吉林省	54
21750	600	河北省	139
21751	317	江苏省	363
21752	762	上海市	342
21753	317	上海市	491
21754	878	新疆维吾尔自治区	13
21755	319	甘肃省	7
21756	879	湖北省	182
21757	323	河北省	100
21758	882	广东省	983
21759	323	福建省	128
21760	891	山东省	100
21761	1050	山西省	20
21762	900	山西省	21
21763	1051	全球 	77
21764	909	湖北省	207
21765	1054	天津市	8
21766	1142	湖南省	82
21767	1056	广西壮族自治区	5
21768	1149	贵州省	2
21769	1060	四川省	37
21770	1151	北京市	90
21771	1062	甘肃省	2
21772	1156	海南省	2
21773	1423	江西省	15
21774	1167	海南省	2
21775	1425	河南省	52
21776	111	云南省	93
21777	1434	贵州省	4
21778	119	贵州省	21
21779	10	海南省	36
21780	123	北京市	859
21781	145	上海市	464
21782	123	甘肃省	26
21783	226	天津市	57
21784	123	宁夏回族自治区	23
21785	424	广东省	1533
21786	153	湖南省	98
21787	424	湖南省	156
21788	157	浙江省	522
21789	436	河南省	281
21790	164	重庆市	226
21791	436	新疆维吾尔自治区	21
21792	183	吉林省	56
21793	451	吉林省	81
21794	363	广东省	1102
21795	455	浙江省	703
21796	369	浙江省	731
21797	790	湖北省	412
21798	370	全球 	110
21799	795	山东省	287
21800	572	江苏省	432
21801	795	重庆市	94
21802	637	全球 	78
21803	799	广西壮族自治区	193
21804	649	上海市	334
21805	827	宁夏回族自治区	13
21806	652	辽宁省	117
21807	828	四川省	218
21808	696	四川省	290
21809	851	云南省	102
21810	698	山东省	181
21811	860	甘肃省	7
21812	698	湖南省	102
21813	862	江西省	150
21814	806	福建省	309
21815	1280	全球 	88
21816	809	新疆维吾尔自治区	19
21817	1283	广东省	99
21818	1024	海南省	7
21819	1299	江苏省	21
21820	1024	甘肃省	3
21821	1311	河南省	32
21822	1025	上海市	69
21823	67	河南省	117
21824	1028	吉林省	9
21825	75	贵州省	10
21826	1035	重庆市	12
21827	411	黑龙江省	74
21828	1106	北京市	107
21829	418	贵州省	34
21830	1110	浙江省	72
21831	419	陕西省	198
21832	1116	全球 	44
21833	497	安徽省	184
21834	1127	陕西省	11
21835	504	山东省	396
21836	1129	内蒙古自治区	4
21837	508	内蒙古自治区	59
21838	1134	江西省	7
21839	1135	江西省	7
21840	739	河南省	166
21841	165	云南省	84
21842	739	海南省	14
21843	166	贵州省	24
21844	862	贵州省	55
21845	173	安徽省	94
21846	870	湖南省	88
21847	229	辽宁省	100
21848	870	福建省	203
21849	229	云南省	77
21850	876	山西省	63
21851	231	西藏自治区	1
21852	928	辽宁省	34
21853	233	贵州省	18
21854	928	山西省	15
21855	241	内蒙古自治区	12
21856	397	广西壮族自治区	48
21857	310	上海市	440
21858	758	湖北省	309
21859	313	北京市	820
21860	776	甘肃省	70
21861	318	辽宁省	129
21862	783	宁夏回族自治区	7
21863	325	北京市	782
21864	914	北京市	777
21865	388	云南省	51
21866	186	海南省	8
21867	392	海南省	8
21868	187	辽宁省	239
21869	394	福建省	240
21870	358	天津市	309
21871	394	贵州省	49
21872	361	全球 	154
21873	475	山西省	73
21874	370	宁夏回族自治区	2
21875	476	广东省	1843
21876	570	山西省	46
21877	752	宁夏回族自治区	6
21878	571	新疆维吾尔自治区	27
21879	758	重庆市	147
21880	642	河北省	91
21881	777	吉林省	40
21882	642	青海省	1
21883	780	全球 	138
21884	643	湖北省	359
21885	781	湖北省	209
21886	643	新疆维吾尔自治区	31
21887	788	湖南省	140
21888	649	甘肃省	4
21889	913	湖南省	50
21890	925	天津市	41
21891	652	青海省	1
21892	828	河北省	169
21893	700	江苏省	293
21894	1245	山西省	1
21895	701	河南省	233
21896	1249	山西省	1
21897	806	湖南省	144
21898	1250	北京市	93
21899	814	陕西省	244
21900	815	河北省	193
21901	1251	全球 	67
21902	399	内蒙古自治区	43
21903	1255	甘肃省	1
21904	410	江西省	121
21905	1257	宁夏回族自治区	3
21906	487	甘肃省	27
21907	1266	陕西省	12
21908	1268	四川省	17
21909	489	江苏省	421
21910	1319	河南省	27
21911	489	全球	15
21912	1323	广西壮族自治区	1
21913	726	青海省	3
21914	729	黑龙江省	63
21915	16	内蒙古自治区	3
21916	731	宁夏回族自治区	22
21917	23	黑龙江省	6
21918	835	福建省	254
21919	29	江苏省	88
21920	835	天津市	78
21921	32	重庆市	13
21922	838	江西省	88
21923	34	福建省	30
21924	838	辽宁省	269
21925	35	上海市	127
21926	843	上海市	436
21927	38	河北省	118
21928	40	内蒙古自治区	13
21929	209	河北省	240
21930	212	广东省	1199
21931	303	天津市	99
21932	461	贵州省	39
21933	464	江苏省	407
21934	470	广东省	1583
21935	470	浙江省	463
21936	529	四川省	537
21937	536	辽宁省	107
21938	559	广西壮族自治区	85
21939	675	海南省	19
21940	676	全球	1
21941	1294	新疆维吾尔自治区	1
21942	1218	宁夏回族自治区	3
21943	1307	江西省	9
21944	1224	四川省	13
21945	69	广西壮族自治区	24
21946	1236	青海省	1
21947	50	云南省	86
21948	411	北京市	1320
21949	50	湖南省	48
21950	412	全球 	238
21951	61	北京市	460
21952	414	湖北省	344
21953	62	江苏省	238
21954	416	湖南省	166
21955	85	河北省	131
21956	86	甘肃省	5
21957	417	甘肃省	9
21958	89	河北省	166
21959	421	陕西省	211
21960	496	浙江省	573
21961	94	贵州省	21
21962	511	内蒙古自治区	53
21963	266	云南省	26
21964	269	辽宁省	81
21965	537	青海省	2
21966	288	宁夏回族自治区	5
21967	539	天津市	96
21968	544	内蒙古自治区	94
21969	603	山西省	92
21970	1244	河南省	10
21971	664	四川省	298
21972	548	河南省	275
21973	773	河北省	193
21974	549	广东省	1601
21975	775	北京市	858
21976	620	山西省	39
21977	880	河北省	92
21978	621	天津市	43
21979	883	重庆市	98
21980	622	河北省	60
21981	883	山西省	58
21982	884	云南省	10
21983	624	贵州省	21
21984	732	甘肃省	10
21985	885	北京市	645
21986	736	辽宁省	163
21987	893	云南省	20
21988	896	云南省	9
21989	746	广西壮族自治区	103
21990	901	山西省	39
21991	872	吉林省	21
21992	1254	湖南省	14
21993	932	河南省	80
21994	1255	湖北省	20
21995	1256	山西省	2
21996	935	陕西省	184
21997	1248	陕西省	12
21998	1257	福建省	16
21999	1254	四川省	12
22000	942	青海省	2
22001	1268	全球 	60
22002	1268	辽宁省	12
22003	1246	全球 	46
22004	1276	吉林省	3
22005	1263	广西壮族自治区	2
22006	1216	江苏省	19
22007	1279	福建省	16
22008	1269	湖南省	9
22009	1216	河北省	7
22010	1315	湖北省	13
22011	1248	辽宁省	12
22012	1320	湖南省	9
22013	1169	北京市	94
22014	1271	黑龙江省	3
22015	1322	四川省	30
22016	1324	云南省	1
22017	1278	新疆维吾尔自治区	1
22018	1173	甘肃省	2
22019	1330	陕西省	4
22020	1328	浙江省	34
22021	124	江苏省	327
22022	1148	湖北省	38
22023	1331	黑龙江省	1
22024	152	安徽省	172
22025	1150	吉林省	5
22026	1332	内蒙古自治区	5
22027	159	江西省	131
22028	1154	青海省	1
22029	1335	江西省	12
22030	177	新疆维吾尔自治区	10
22031	1156	河南省	14
22032	1349	重庆市	8
22033	178	河南省	362
22034	1170	河北省	10
22035	23	辽宁省	71
22036	1274	辽宁省	12
22037	1218	贵州省	1
22038	121	辽宁省	119
22039	34	吉林省	6
22040	185	上海市	403
22041	1319	全球 	47
22042	1220	广东省	99
22043	124	青海省	1
22044	1322	内蒙古自治区	5
22045	363	河北省	156
22046	203	广东省	1147
22047	1223	河北省	7
22048	1329	浙江省	32
22049	152	内蒙古自治区	34
22050	206	河北省	155
22051	46	山西省	14
22052	365	河南省	241
22053	1330	江西省	11
22054	47	湖南省	25
22055	1331	湖南省	9
22056	156	海南省	14
22057	209	甘肃省	18
22058	366	辽宁省	331
22059	57	内蒙古自治区	93
22060	1335	云南省	2
22061	61	福建省	54
22062	14	福建省	83
22063	159	山东省	267
22064	297	云南省	33
22065	369	云南省	103
22066	81	广东省	779
22067	27	上海市	95
22068	362	广西壮族自治区	54
22069	268	北京市	651
22070	28	浙江省	92
22071	370	青海省	1
22072	297	内蒙古自治区	41
22073	274	广东省	689
22074	35	广西壮族自治区	8
22075	369	山东省	293
22076	565	河北省	185
22077	274	北京市	720
22078	37	广西壮族自治区	24
22079	303	新疆维吾尔自治区	8
22080	275	江西省	91
22081	39	广西壮族自治区	7
22082	291	全球 	80
22083	212	陕西省	194
22084	572	贵州省	19
22085	370	湖南省	118
22086	308	全球	21
22087	292	吉林省	30
22088	301	河南省	259
22089	521	内蒙古自治区	65
22090	305	重庆市	91
22091	522	甘肃省	22
22092	308	江西省	75
22093	523	云南省	38
22094	466	甘肃省	33
22095	595	陕西省	203
22096	469	甘肃省	39
22097	597	贵州省	29
22098	554	湖南省	155
22099	654	天津市	46
22100	466	福建省	496
22101	574	安徽省	154
22102	565	四川省	576
22103	676	贵州省	11
22104	661	全球	5
22105	471	广东省	1747
22106	644	全球	4
22107	566	青海省	9
22108	552	山西省	99
22109	645	宁夏回族自治区	3
22110	567	全球 	221
22111	560	山西省	110
22112	650	云南省	31
22113	642	山西省	46
22114	670	福建省	80
22115	692	贵州省	42
22116	688	吉林省	80
22117	681	江苏省	264
22118	666	安徽省	119
22119	808	山西省	87
22120	691	广东省	1031
22121	672	贵州省	22
22122	1282	山西省	2
22123	809	陕西省	207
22124	1279	海南省	1
22125	695	福建省	159
22126	814	湖北省	246
22127	1299	湖北省	14
22128	807	安徽省	175
22129	1286	四川省	18
22130	1307	湖北省	13
22131	812	湖南省	188
22132	77	江苏省	240
22133	1296	广东省	98
22134	1022	山东省	15
22135	412	重庆市	139
22136	1299	山西省	4
22137	1028	云南省	4
22138	412	吉林省	49
22139	1314	黑龙江省	1
22140	1032	云南省	3
22141	418	全球	21
22142	64	河南省	102
22143	1105	湖北省	22
22144	1295	江西省	8
22145	762	黑龙江省	61
22146	1300	全球 	85
22147	1108	全球 	41
22148	418	甘肃省	13
22149	421	内蒙古自治区	39
22150	763	北京市	825
22151	1305	海南省	1
22152	763	云南省	32
22153	1307	广东省	113
22154	1126	江苏省	28
22155	773	全球	6
22156	423	湖南省	184
22157	494	广西壮族自治区	51
22158	1313	江苏省	21
22159	170	天津市	105
22160	881	天津市	131
22161	423	内蒙古自治区	22
22162	499	江苏省	619
22163	64	山东省	286
22164	886	全球 	78
22165	420	江苏省	595
22166	494	宁夏回族自治区	10
22167	507	北京市	1263
22168	894	湖北省	156
22169	228	甘肃省	65
22170	420	山东省	220
22171	902	青海省	5
22172	423	辽宁省	310
22173	910	江西省	52
22174	506	吉林省	68
22175	961	辽宁省	31
22176	495	黑龙江省	50
22177	538	贵州省	83
22178	508	新疆维吾尔自治区	45
22179	966	天津市	26
22180	512	辽宁省	150
22181	966	内蒙古自治区	7
22182	512	安徽省	216
22183	970	全球	1
22184	540	湖南省	140
22185	979	陕西省	61
22186	742	天津市	90
22187	1179	湖南省	10
22188	743	内蒙古自治区	14
22189	1179	新疆维吾尔自治区	2
22190	869	河南省	252
22191	1181	湖南省	27
22192	874	江西省	101
22193	1185	江西省	11
22194	876	江苏省	346
22195	1195	北京市	83
22196	940	天津市	47
22197	1204	贵州省	1
22198	944	河北省	40
22199	1354	浙江省	36
22200	973	青海省	2
22201	1355	重庆市	14
22202	1184	江苏省	16
22203	1357	浙江省	87
22204	504	全球	8
22205	630	内蒙古自治区	15
22206	233	西藏自治区	2
22207	242	西藏自治区	3
22208	737	浙江省	314
22209	507	四川省	518
22210	737	山东省	262
22211	242	山西省	82
22212	509	重庆市	256
22213	316	新疆维吾尔自治区	22
22214	741	上海市	391
22215	545	内蒙古自治区	79
22216	318	贵州省	38
22217	870	河南省	378
22218	545	吉林省	67
22219	928	广西壮族自治区	46
22220	318	甘肃省	7
22221	546	天津市	154
22222	1187	山西省	2
22223	1360	全球 	113
22224	928	河北省	55
22225	393	内蒙古自治区	43
22226	620	上海市	287
22227	939	北京市	473
22228	398	江西省	104
22229	623	福建省	100
22230	946	上海市	195
22231	747	辽宁省	257
22232	623	海南省	8
22233	1192	重庆市	14
22234	1361	山东省	11
22235	1044	山东省	14
22236	752	内蒙古自治区	28
22237	632	辽宁省	95
22238	1048	江西省	12
22239	755	青海省	3
22240	733	重庆市	67
22241	1051	重庆市	11
22242	757	浙江省	333
22243	746	四川省	495
22244	1053	广西壮族自治区	5
22245	775	全球 	100
22246	862	辽宁省	93
22247	1193	云南省	2
22248	1054	河北省	11
22249	781	黑龙江省	133
22250	873	湖北省	206
22251	1063	云南省	4
22252	1374	天津市	4
22253	1199	广东省	115
22254	917	江西省	39
22255	940	内蒙古自治区	20
22256	1378	吉林省	4
22257	1199	宁夏回族自治区	3
22258	923	贵州省	6
22259	1065	陕西省	10
22260	1380	江苏省	19
22261	941	贵州省	35
22262	1208	贵州省	2
22263	1290	北京市	107
22264	1380	山东省	12
22265	1065	云南省	4
22266	1363	贵州省	2
22267	1383	河北省	11
22268	943	甘肃省	3
22269	1298	北京市	68
22270	1369	天津市	6
22271	126	全球	2
22272	1069	四川省	46
22273	945	全球 	59
22274	1370	江苏省	17
22275	247	全球 	85
22276	1300	青海省	1
22277	947	内蒙古自治区	8
22278	1378	黑龙江省	2
22279	1432	安徽省	8
22280	374	云南省	56
22281	255	吉林省	21
22282	1301	广东省	101
22283	961	青海省	1
22284	385	甘肃省	7
22285	1433	青海省	1
22286	256	陕西省	116
22287	399	海南省	57
22288	259	山西省	30
22289	1312	天津市	8
22290	965	山东省	19
22291	2	辽宁省	14
22292	401	内蒙古自治区	52
22293	371	福建省	252
22294	401	青海省	3
22295	371	西藏自治区	1
22296	1312	内蒙古自治区	4
22297	1189	甘肃省	2
22298	9	甘肃省	5
22299	410	西藏自治区	1
22300	381	内蒙古自治区	50
22301	486	北京市	1262
22302	64	甘肃省	2
22303	486	江西省	107
22304	11	云南省	4
22305	1191	甘肃省	2
22306	493	吉林省	56
22307	491	陕西省	323
22308	493	黑龙江省	52
22309	146	河南省	254
22310	72	河南省	108
22311	728	广东省	1078
